LUID	Date	Hour	Instances
1d9d4ab347cb22f53fb9b165687cd552823f2aafc67c5ec6513c8ca135949604	2018-02-24	12	114
1d9d4ab347cb22f53fb9b165687cd552823f2aafc67c5ec6513c8ca135949604	2018-02-24	13	12
1d9d4ab347cb22f53fb9b165687cd552823f2aafc67c5ec6513c8ca135949604	2018-04-24	15	8
1d9d4ab347cb22f53fb9b165687cd552823f2aafc67c5ec6513c8ca135949604	2018-04-24	16	64
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-05	16	1
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-05	20	1
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	0	45
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	1	118
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	2	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	3	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	4	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	5	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	6	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	7	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	8	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	9	118
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	10	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	11	116
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	12	115
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	13	117
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	14	118
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	15	118
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	16	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	17	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	18	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	19	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	20	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	21	116
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	22	119
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-12	23	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-13	0	115
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-15	16	95
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-15	17	117
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-15	18	119
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-15	19	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-15	20	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-15	21	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-15	22	118
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-15	23	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	0	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	1	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	2	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	3	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	4	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	5	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	6	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	7	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	8	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	9	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	10	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	11	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	12	119
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	13	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	14	120
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	15	97
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	16	113
1e9942e8187c70503e0df67c65d3af4144528ea3048b196df5992f80ceaf348b	2017-12-16	17	89
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-27	19	52
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-27	20	98
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-27	21	156
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-27	22	152
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-27	23	158
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	0	189
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	1	193
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	2	199
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	3	201
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	4	202
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	5	207
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	6	198
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	7	166
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	8	104
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	9	107
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	10	5
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	11	81
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	12	95
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	13	114
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	14	111
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	15	132
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	16	96
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	17	94
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	18	98
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	19	85
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	20	91
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	21	160
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	22	184
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-28	23	185
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	0	138
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	1	136
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	2	187
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	8	95
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	9	162
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	10	171
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	11	138
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	12	146
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	13	103
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	14	100
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	15	125
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	16	140
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	17	175
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	19	83
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	20	128
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	21	186
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	22	187
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-29	23	151
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	0	158
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	1	127
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	2	191
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	3	200
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	4	193
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	5	197
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	6	198
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	7	156
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	8	96
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	9	95
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	10	107
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	11	99
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	12	94
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	13	119
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	14	115
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	15	97
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	16	105
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	17	41
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	18	33
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	19	41
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	20	92
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	21	125
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	22	115
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-11-30	23	131
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	0	121
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	1	117
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	2	102
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	3	111
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	4	108
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	5	108
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	6	112
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	7	106
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	8	104
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	9	99
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	10	94
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	11	99
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	12	106
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	13	109
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	14	164
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	15	122
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	16	153
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	17	188
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	18	126
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	19	98
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	20	97
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	21	98
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	22	104
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-01	23	93
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	0	145
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	1	184
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	2	190
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	3	195
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	4	23
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	7	19
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	8	182
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	9	176
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	10	164
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	11	156
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	12	151
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	13	177
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	14	189
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	15	178
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	17	155
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	18	130
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	19	25
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	20	30
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	21	67
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	22	140
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-02	23	81
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	0	87
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	1	3
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	2	12
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	3	131
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	4	146
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	5	120
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	6	198
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	7	198
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	8	191
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	9	201
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	10	143
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	11	188
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	12	192
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	13	184
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	14	148
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	15	92
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	16	100
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	17	104
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	18	111
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	19	113
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	20	110
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	21	112
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	22	119
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-03	23	126
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	0	137
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	1	110
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	2	102
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	3	104
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	4	107
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	5	106
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	6	107
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	7	109
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	8	106
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	9	142
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	10	172
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	11	98
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	12	114
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	13	107
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	14	98
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	15	101
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	16	105
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	17	103
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	18	94
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	19	89
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	20	94
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	21	99
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	22	97
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-04	23	88
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	0	173
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	1	188
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	2	98
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	3	105
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	4	108
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	5	108
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	6	107
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	7	108
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	8	93
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	9	109
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	10	109
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	11	105
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	12	104
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	13	95
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	14	94
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	15	120
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	16	95
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	17	100
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	18	2
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	19	61
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	20	76
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	21	106
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-05	22	2
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	5	98
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	6	106
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	7	105
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	8	104
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	9	133
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	10	173
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	11	92
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	12	110
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	13	70
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	14	79
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	15	85
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	16	94
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	17	118
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	18	77
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	19	105
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	20	104
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	21	90
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	22	96
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-06	23	113
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	0	99
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	1	103
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	2	103
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	3	112
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	4	97
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	5	103
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	6	104
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	7	105
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	8	108
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	9	127
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	10	113
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	11	110
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	12	125
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	13	114
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	14	108
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	15	121
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	16	100
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	17	105
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	18	120
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	19	107
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	20	64
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	21	101
1ef5a508d947326235646a5805e85e502d456062db90b373fb1658994e2f8717	2017-12-07	22	140
